exportsimports,direction,pays_grouping,marchandises_simplification,quantity_unit_ortho,quantity_unit_ajustees,u_conv,q_conv,remarques
Exports,,États-Unis d'Amérique,sel ordinaire,muids,,,,
Imports,,Angleterre,sel ordinaire,muids,,,,
Imports,,Espagne,sel ordinaire,muids,,,,
Imports,,Flandre et autres états de l'Empereur,sel ordinaire,muids,,,,
Imports,,Hollande,sel ordinaire,muids,,,,
Imports,,Italie,sel ordinaire,muids,,,,
Imports,,Nord,sel ordinaire,muids,,,,
Imports,,Portugal,sel ordinaire,muids,,,,
Exports,,Italie,sel peccain,muids,muids,litres,2497.59,Doursther page 369 : 1 muid de sel de France = 2497.59 L
Exports,,Suisse,sel peccain,muids,,,,
Exports,Rouen,Nord,sel vieux,muids,muids,litres,2497.59,Doursther page 369 : 1 muid de sel de France = 2497.59 L
Exports,La Rochelle,Colonies françaises,sels,muids,muids,litres,1200,Doursther page 370 : 1 muid de sel de La Rochelle / Nantes = 1200 L
Exports,,Levant et Barbarie,sirop fin,muids,,,,
Exports,Marseille,Colonies françaises,sirop fin,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Marseille,Outre-mers,sirop fin,muids,,,,
Exports,La Rochelle,Italie,sucre blanc,muids,muids,litres,1828.116,Muid de matière sèche: Wikipedia https://fr.wikipedia.org/wiki/Anciennes_unités_de_mesure_françaises#Unit.C3.A9s_de_longueur
Exports,,Angleterre,tafia,muids,,,,
Exports,,Flandre et autres états de l'Empereur,tafia,muids,,,,
Exports,,Nord,tafia,muids,,,,
Exports,,Outre-mers,tafia,muids,,,,
Exports,Flandre,Angleterre,tafia,muids,,,,
Exports,Nantes,Outre-mers,tafia,muids,,,,
Exports,Rouen,Afrique,tafia,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Rouen,Hollande,tafia,muids,,,,
Exports,Rouen,Outre-mers,tafia,muids,,,,
Imports,,Angleterre,tafia,muids,,,,
Imports,Flandre,Angleterre,tafia,muids,,,,
Exports,Langres,Allemagne,terre à potier,muids,,,,
Exports,Rouen,Angleterre,terre à potier,muids,muids,litres,1828.116,Muid de matière sèche: Wikipedia https://fr.wikipedia.org/wiki/Anciennes_unités_de_mesure_françaises#Unit.C3.A9s_de_longueur
Exports,Rouen,Hollande,terre à potier,muids,,,,
Exports,Rouen,Nord,terre à potier,muids,,,,
Imports,Langres,Allemagne,toile de coton mousseline,muids,,,,
Imports,Langres,Allemagne et Pologne (par terre),toile de coton mousseline,muids,,,,
Exports,Montpellier,Espagne,tonneau,muids,,,,
Exports,Montpellier,Espagne,tonneaux,muids,,,,
Exports,Rouen,Espagne,vaisselle d'argent,muids,,,,
Exports,,Italie,vin,muids,,,,
Exports,,Levant et Barbarie,vin,muids,,,,
Exports,,Nord,vin,muids,,,,
Exports,,États-Unis d'Amérique,vin,muids,,,,
Exports,Amiens,Angleterre,vin,muids,,,,
Exports,Amiens,France,vin,muids,,,,
Exports,Bayonne,Outre-mers,vin,muids,,,,
Exports,Besancon,Allemagne,vin,muids,,,,
Exports,Besancon,Suisse,vin,muids,,,,
Exports,Bordeaux,Hollande,vin,muids,,,,
Exports,Bordeaux,Nord,vin,muids,,,,
Exports,Bordeaux,États-Unis d'Amérique,vin,muids,,,,
Exports,Caen,Angleterre,vin,muids,,,,
Exports,Charleville,Allemagne,vin,muids,,,,
Exports,Charleville,Flandre et autres états de l'Empereur,vin,muids,,,,
Exports,Charleville,Hollande,vin,muids,,,,
Exports,Dunkerque,Outre-mers,vin,muids,,,,
Exports,France,Angleterre,vin,muids,,,,
Exports,France,Flandre et autres états de l'Empereur,vin,muids,,,,
Exports,France,Outre-mers,vin,muids,,,,
Exports,Grenoble,Italie,vin,muids,,,,
Exports,Grenoble,Suisse,vin,muids,,,,
Exports,La Rochelle,Angleterre,vin,muids,,,,
Exports,La Rochelle,Espagne,vin,muids,,,,
Exports,La Rochelle,Flandre et autres états de l'Empereur,vin,muids,,,,
Exports,La Rochelle,France,vin,muids,,,,
Exports,La Rochelle,Hollande,vin,muids,,,,
Exports,La Rochelle,Outre-mers,vin,muids,,,,
Exports,Le Havre,Outre-mers,vin,muids,,,,
Exports,Marseille,Angleterre,vin,muids,,,,
Exports,Marseille,France,vin,muids,,,,
Exports,Marseille,Italie,vin,muids,,,,
Exports,Montpellier,Angleterre,vin,muids,,,,
Exports,Montpellier,Espagne,vin,muids,,,,
Exports,Montpellier,Flandre et autres états de l'Empereur,vin,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Montpellier,France,vin,muids,,,,
Exports,Montpellier,Hollande,vin,muids,,,,
Exports,Montpellier,Italie,vin,muids,,,,
Exports,Montpellier,Levant et Barbarie,vin,muids,,,,
Exports,Montpellier,Nord,vin,muids,,,,
Exports,Montpellier,États-Unis d'Amérique,vin,muids,,,,
Exports,Nantes,Nord,vin,muids,,,,
Exports,Nantes,Outre-mers,vin,muids,,,,
Exports,Narbonne,France,vin,muids,,,,
Exports,Narbonne,Italie,vin,muids,,,,
Exports,Narbonne,Suisse,vin,muids,,,,
Exports,Rennes,Angleterre,vin,muids,,,,
Exports,Rouen,Angleterre,vin,muids,,,,
Exports,Rouen,Flandre et autres états de l'Empereur,vin,muids,,,,
Exports,Rouen,Nord,vin,muids,,,,
Exports,Rouen,Portugal,vin,muids,,,,
Exports,Saint-Malo,Outre-mers,vin,muids,,,,
Exports,Saint-Quentin,Flandre et autres états de l'Empereur,vin,muids,,,,
Exports,Toulon,Angleterre,vin,muids,,,,
Exports,Toulon,Espagne,vin,muids,,,,
Exports,Toulon,Flandre et autres états de l'Empereur,vin,muids,,,,
Exports,Toulon,France,vin,muids,,,,
Exports,Toulon,Hollande,vin,muids,,,,
Exports,Toulon,Italie,vin,muids,,,,
Exports,Toulon,Levant et Barbarie,vin,muids,,,,
Exports,Toulon,Nord,vin,muids,,,,
Exports,Valenciennes,Allemagne,vin,muids,,,,
Exports,Valenciennes,Flandre et autres états de l'Empereur,vin,muids,,,,
Imports,Caen,Espagne,vin,muids,,,,
Imports,Flandre,Flandre et autres états de l'Empereur,vin,muids,,,,
Imports,Flandre,Hollande,vin,muids,,,,
Imports,Lorient,France,vin,muids,,,,
Imports,Lyon,Italie,vin,muids,,,,
Imports,Rennes,Espagne,vin,muids,,,,
Imports,Rennes,Portugal,vin,muids,,,,
Imports,Rouen,France,vin,muids,,,,
Imports,Rouen,Italie,vin,muids,,,,
Exports,,Angleterre,vin Champagne,muids,,,,
Exports,,Hollande,vin Champagne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Nord,vin Champagne,muids,,,,
Exports,Besancon,Suisse,vin au muid,muids,,,,
Exports,La Rochelle,France,vin blanc,muids,,,,
Exports,La Rochelle,Hollande,vin blanc,muids,,,,
Exports,La Rochelle,Nord,vin blanc,muids,,,,
Exports,Marseille,France,vin blanc,muids,,,,
Exports,Marseille,Outre-mers,vin blanc,muids,,,,
Exports,Nantes,Colonies françaises,vin blanc,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Nantes,Outre-mers,vin blanc,muids,,,,
Imports,,Espagne,vin blanc,muids,,,,
Imports,La Rochelle,France,vin blanc,muids,,,,
Imports,Lorient,France,vin blanc,muids,,,,
Imports,Montpellier,Italie,vin blanc,muids,,,,
Exports,Chalons,Allemagne et Pologne (par terre),vin commun,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Châlons,Allemagne,vin commun,muids,,,,
Exports,Châlons,France,vin commun,muids,,,,
Imports,,Espagne,vin commun,muids,,,,
Imports,Rouen,Espagne,vin commun d'Espagne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Suisse,vin d'Alasce,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Marseille,Colonies françaises,vin d'Alicante,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Marseille,Outre-mers,vin d'Alicante,muids,,,,
Imports,,Espagne,vin d'Alicante,muids,,,,
Imports,Montpellier,Espagne,vin d'Alicante,muids,,,,
Imports,Rouen,Espagne,vin d'Alicante,muids,,,,
Exports,,Allemagne,vin d'Alsace,muids,,,,
Exports,,Suisse,vin d'Alsace,muids,,,,
Exports,,Hollande,vin d'Anjou,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Divers,vin d'Aunis,muids,,,,
Exports,,Europe,vin d'Aunis,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin d'Auxonne,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin d'Auxonne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Flandre et autres états de l'Empereur,vin d'Espagne,muids,,,,
Exports,,Nord,vin d'Espagne,muids,,,,
Exports,,Portugal,vin d'Espagne,muids,,,,
Exports,Bayonne,Espagne,vin d'Espagne,muids,,,,
Exports,Rouen,Outre-mers,vin d'Espagne,muids,,,,
Imports,,Angleterre,vin d'Espagne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,,Espagne,vin d'Espagne,muids,,,,
Imports,,Flandre et autres états de l'Empereur,vin d'Espagne,muids,,,,
Imports,,Portugal,vin d'Espagne,muids,,,,
Imports,Bordeaux,Espagne,vin d'Espagne,muids,,,,
Imports,Bordeaux,France,vin d'Espagne,muids,,,,
Imports,Bordeaux,Portugal,vin d'Espagne,muids,,,,
Imports,Caen,Espagne,vin d'Espagne,muids,,,,
Imports,Montpellier,Espagne,vin d'Espagne,muids,,,,
Imports,Rouen,Angleterre,vin d'Espagne,muids,,,,
Imports,Rouen,Espagne,vin d'Espagne,muids,,,,
Imports,Rouen,Hollande,vin d'Espagne,muids,,,,
Imports,Rouen,Portugal,vin d'Espagne,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin d'Orléans,muids,,,,
Exports,,Hollande,vin d'Orléans,muids,,,,
Exports,Besancon,Suisse,vin d'Orléans,muids,,,,
Exports,Châlons,Allemagne,vin d'Orléans,muids,,,,
Exports,Châlons,France,vin d'Orléans,muids,,,,
Exports,Rouen,Nord,vin d'Orléans,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,Châlons,Allemagne et Pologne (par terre),vin de Barrois,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Bordeaux,muids,,,,
Exports,,Angleterre,vin de Bordeaux,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Espagne,vin de Bordeaux,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Bordeaux,muids,,,,
Exports,,Hollande,vin de Bordeaux,muids,,,,
Exports,,Italie,vin de Bordeaux,muids,,,,
Exports,,Nord,vin de Bordeaux,muids,,,,
Exports,,Outre-mers,vin de Bordeaux,muids,,,,
Exports,,Portugal,vin de Bordeaux,muids,,,,
Exports,,Suisse,vin de Bordeaux,muids,,,,
Exports,,États-Unis d'Amérique,vin de Bordeaux,muids,,,,
Exports,Amiens,Angleterre,vin de Bordeaux,muids,,,,
Exports,Amiens,Espagne,vin de Bordeaux,muids,,,,
Exports,Amiens,Portugal,vin de Bordeaux,muids,,,,
Exports,Bayonne,Outre-mers,vin de Bordeaux,muids,,,,
Exports,Caen,Angleterre,vin de Bordeaux,muids,,,,
Exports,Caen,France,vin de Bordeaux,muids,,,,
Exports,Caen,Hollande,vin de Bordeaux,muids,,,,
Exports,Châlons,Allemagne,vin de Bordeaux,muids,,,,
Exports,Châlons,Flandre et autres états de l'Empereur,vin de Bordeaux,muids,,,,
Exports,Châlons,France,vin de Bordeaux,muids,,,,
Exports,Dunkerque,Outre-mers,vin de Bordeaux,muids,,,,
Exports,Flandre,Flandre et autres états de l'Empereur,vin de Bordeaux,muids,,,,
Exports,La Rochelle,Outre-mers,vin de Bordeaux,muids,,,,
Exports,Le Havre,Outre-mers,vin de Bordeaux,muids,,,,
Exports,Nantes,Outre-mers,vin de Bordeaux,muids,,,,
Exports,Rouen,Angleterre,vin de Bordeaux,muids,,,,
Exports,Rouen,Nord,vin de Bordeaux,muids,,,,
Exports,Rouen,Outre-mers,vin de Bordeaux,muids,,,,
Exports,Rouen,Portugal,vin de Bordeaux,muids,,,,
Imports,,Flandre et autres états de l'Empereur,vin de Bordeaux,muids,,,,
Imports,Lorient,France,vin de Bordeaux,muids,,,,
Imports,Valenciennes,Flandre et autres états de l'Empereur,vin de Bordeaux,muids,,,,
Exports,,????,vin de Bordeaux au muid,muids,,,,
Exports,,Allemagne,vin de Bordeaux au muid,muids,,,,
Exports,,Angleterre,vin de Bordeaux au muid,muids,,,,
Exports,,Espagne,vin de Bordeaux au muid,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Bordeaux au muid,muids,,,,
Exports,,Hollande,vin de Bordeaux au muid,muids,,,,
Exports,,Italie,vin de Bordeaux au muid,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Levant et Barbarie,vin de Bordeaux au muid,muids,,,,
Exports,,Nord,vin de Bordeaux au muid,muids,,,,
Exports,,Portugal,vin de Bordeaux au muid,muids,,,,
Exports,,Suisse,vin de Bordeaux au muid,muids,,,,
Exports,,États-Unis d'Amérique,vin de Bordeaux au muid,muids,,,,
Imports,,Espagne,vin de Bordeaux de retour,muids,,,,
Imports,,Flandre et autres états de l'Empereur,vin de Bordeaux de retour,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Bourgogne,muids,,,,
Exports,,Angleterre,vin de Bourgogne,muids,,,,
Exports,,Divers,vin de Bourgogne,muids,,,,
Exports,,Espagne,vin de Bourgogne,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Bourgogne,muids,,,,
Exports,,Hollande,vin de Bourgogne,muids,,,,
Exports,,Italie,vin de Bourgogne,muids,,,,
Exports,,Nord,vin de Bourgogne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Suisse,vin de Bourgogne,muids,,,,
Exports,Amiens,Angleterre,vin de Bourgogne,muids,,,,
Exports,Besancon,Allemagne,vin de Bourgogne,muids,,,,
Exports,Besancon,France,vin de Bourgogne,muids,,,,
Exports,Besancon,Suisse,vin de Bourgogne,muids,,,,
Exports,Bourgogne,Suisse,vin de Bourgogne,muids,,,,
Exports,Caen,Angleterre,vin de Bourgogne,muids,,,,
Exports,Flandre,Flandre et autres états de l'Empereur,vin de Bourgogne,muids,,,,
Exports,Flandre,France,vin de Bourgogne,muids,,,,
Exports,Rouen,Angleterre,vin de Bourgogne,muids,,,,
Exports,Rouen,Espagne,vin de Bourgogne,muids,,,,
Exports,Rouen,Flandre et autres états de l'Empereur,vin de Bourgogne,muids,,,,
Exports,Rouen,Hollande,vin de Bourgogne,muids,,,,
Exports,Rouen,Nord,vin de Bourgogne,muids,,,,
Exports,Rouen,Outre-mers,vin de Bourgogne,muids,,,,
Exports,Rouen,Portugal,vin de Bourgogne,muids,,,,
Exports,Saint-Quentin,Flandre et autres états de l'Empereur,vin de Bourgogne,muids,,,,
Exports,Saint-Quentin,Hollande,vin de Bourgogne,muids,,,,
Exports,Valenciennes,Allemagne,vin de Bourgogne,muids,,,,
Exports,Valenciennes,Flandre et autres états de l'Empereur,vin de Bourgogne,muids,,,,
Exports,Rouen,Nord,vin de Bourgogne en bouteilles,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Bourgogne en muid,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin de Bourgogne en muid,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Angleterre,vin de Bourgogne en muid,muids,,,,
Exports,,Italie,vin de Bourgogne en muid,muids,,,,
Exports,,Nord,vin de Bourgogne en muid,muids,,,,
Exports,,Suisse,vin de Bourgogne en muid,muids,,,,
Imports,Rouen,Hollande,vin de Cap,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Châlons,Allemagne,vin de Chablis,muids,,,,
Exports,Châlons,Allemagne et Pologne (par terre),vin de Chablis,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Chalosse,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin de Chalosse,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Divers,vin de Chalosse,muids,,,,
Exports,,Allemagne,vin de Champagne,muids,,,,
Exports,,Angleterre,vin de Champagne,muids,,,,
Exports,,Divers,vin de Champagne,muids,,,,
Exports,,Espagne,vin de Champagne,muids,,,,
Exports,,Hollande,vin de Champagne,muids,,,,
Exports,,Nord,vin de Champagne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Outre-mers,vin de Champagne,muids,,,,
Exports,,Portugal,vin de Champagne,muids,,,,
Exports,Amiens,Angleterre,vin de Champagne,muids,,,,
Exports,Caen,Angleterre,vin de Champagne,muids,,,,
Exports,Châlons,Allemagne,vin de Champagne,muids,,,,
Exports,Châlons,Flandre et autres états de l'Empereur,vin de Champagne,muids,,,,
Exports,Châlons,France,vin de Champagne,muids,,,,
Exports,Flandre,Flandre et autres états de l'Empereur,vin de Champagne,muids,,,,
Exports,Flandre,France,vin de Champagne,muids,,,,
Exports,Rouen,Angleterre,vin de Champagne,muids,,,,
Exports,Rouen,Espagne,vin de Champagne,muids,,,,
Exports,Rouen,Hollande,vin de Champagne,muids,,,,
Exports,Rouen,Nord,vin de Champagne,muids,,,,
Exports,Rouen,Outre-mers,vin de Champagne,muids,,,,
Exports,Rouen,Portugal,vin de Champagne,muids,,,,
Exports,,Allemagne,vin de Champagne en muid,muids,,,,
Exports,,Angleterre,vin de Champagne en muid,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Espagne,vin de Champagne en muid,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Champagne en muid,muids,,,,
Exports,,Nord,vin de Champagne en muid,muids,,,,
Exports,Marseille,Colonies françaises,vin de Chypre,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Marseille,Outre-mers,vin de Chypre,muids,,,,
Imports,Rouen,Levant et Barbarie,vin de Chypre,muids,,,,
Exports,La Rochelle,Nord,vin de Cognac,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Comté,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin de Comté,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Divers,vin de Comté,muids,,,,
Exports,,Suisse,vin de Comté,muids,,,,
Exports,Bourgogne,Suisse,vin de Comté,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Coulanges,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Nantes,Colonies françaises,vin de Côte,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Nantes,Outre-mers,vin de Côte,muids,,,,
Exports,Lyon,Allemagne,vin de Côte-Rotie,muids,,,,
Exports,Lyon,Allemagne et Pologne (par terre),vin de Côte-Rotie,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Italie,vin de Dauphiné,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Amiens,Angleterre,vin de Dauphiné,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Dijon,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Bourgogne,Suisse,vin de Dijon,muids,,,,
Imports,,Espagne,vin de Flacres,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de France,muids,,,,
Exports,,Angleterre,vin de France,muids,,,,
Exports,,Divers,vin de France,muids,,,,
Exports,,Espagne,vin de France,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de France,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Hollande,vin de France,muids,,,,
Exports,,Italie,vin de France,muids,,,,
Exports,,Levant et Barbarie,vin de France,muids,,,,
Exports,,Nord,vin de France,muids,,,,
Exports,,Outre-mers,vin de France,muids,,,,
Exports,,Portugal,vin de France,muids,,,,
Exports,,Suisse,vin de France,muids,,,,
Exports,,États-Unis d'Amérique,vin de France,muids,,,,
Exports,Bayonne,Espagne,vin de France,muids,,,,
Exports,Rouen,Espagne,vin de France,muids,,,,
Exports,Rouen,Outre-mers,vin de France,muids,,,,
Exports,Rouen,Portugal,vin de France,muids,,,,
Exports,Saint-Quentin,Flandre et autres états de l'Empereur,vin de France,muids,,,,
Imports,,Angleterre,vin de France,muids,,,,
Imports,,Flandre et autres états de l'Empereur,vin de France,muids,,,,
Imports,,Hollande,vin de France,muids,,,,
Imports,,Italie,vin de France,muids,,,,
Imports,,Portugal,vin de France,muids,,,,
Exports,,Angleterre,vin de France de Champagne,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de France de Champagne,muids,,,,
Exports,,Italie,vin de France de Champagne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de France de santé en muid,muids,,,,
Exports,,Suisse,vin de France de santé en muid,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Besancon,Allemagne,vin de France-Comté,muids,,,,
Exports,Besancon,France,vin de France-Comté,muids,,,,
Exports,Besancon,Suisse,vin de France-Comté,muids,,,,
Exports,,Angleterre,vin de Frontignan,muids,,,,
Exports,Amiens,Angleterre,vin de Frontignan,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,La Rochelle,Colonies françaises,vin de Gaillac,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,La Rochelle,Outre-mers,vin de Gaillac,muids,,,,
Exports,,Divers,vin de Guyenne,muids,,,,
Exports,,Outre-mers,vin de Guyenne,muids,,,,
Exports,Caen,France,vin de Guyenne,muids,,,,
Exports,Dunkerque,Colonies françaises,vin de Guyenne,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Dunkerque,Outre-mers,vin de Guyenne,muids,,,,
Exports,Valenciennes,Flandre et autres états de l'Empereur,vin de Hainaut,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,Rouen,Nord,vin de Hongrie,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Langres,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin de Langres,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Flandre et autres états de l'Empereur,vin de Langres,muids,,,,
Exports,,Suisse,vin de Langres,muids,,,,
Exports,Langres,Allemagne,vin de Langres,muids,,,,
Exports,Langres,Suisse,vin de Langres,muids,,,,
Imports,,Allemagne,vin de Langres,muids,,,,
Exports,,Italie,vin de Languedoc,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,,Allemagne,vin de Lorraine,muids,,,,
Imports,,Allemagne et Pologne (par terre),vin de Lorraine,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Lyon,Suisse,vin de Lyon,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Besancon,France,vin de Lyonnais,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Flandre et autres états de l'Empereur,vin de Madère,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,,Portugal,vin de Madère,muids,,,,
Imports,Rouen,Portugal,vin de Madère,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Malaga,muids,,,,
Exports,,Hollande,vin de Malaga,muids,,,,
Exports,,Italie,vin de Malaga,muids,,,,
Exports,,Levant et Barbarie,vin de Malaga,muids,,,,
Exports,,Suisse,vin de Malaga,muids,,,,
Exports,,États-Unis d'Amérique,vin de Malaga,muids,,,,
Exports,Amiens,Angleterre,vin de Malaga,muids,,,,
Exports,Dunkerque,Outre-mers,vin de Malaga,muids,,,,
Exports,Marseille,Colonies françaises,vin de Malaga,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Marseille,Outre-mers,vin de Malaga,muids,,,,
Imports,,Espagne,vin de Malaga,muids,,,,
Imports,,Flandre et autres états de l'Empereur,vin de Malaga,muids,,,,
Imports,Flandre,Hollande,vin de Malaga,muids,,,,
Imports,,Espagne,vin de Malvoisie,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,,Italie,vin de Malvoisie,muids,,,,
Imports,,Portugal,vin de Malvoisie,muids,,,,
Exports,,Allemagne,vin de Moselle,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin de Moselle,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Allemagne,vin de Mâcon,muids,,,,
Exports,,Allemagne et Pologne (par terre),vin de Mâcon,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Suisse,vin de Mâcon,muids,,,,
Exports,,????,vin de Nantes,muids,,,,
Exports,,Flandre et autres états de l'Empereur,vin de Nantes,muids,,,,
Exports,,Hollande,vin de Nantes,muids,,,,
Exports,,Nord,vin de Nantes,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Flandre et autres états de l'Empereur,vin de Nuits,muids,,,,
Imports,Rouen,Angleterre,vin de Pacaret,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Flandre et autres états de l'Empereur,vin de Porto Rico,muids,,,,
Exports,,États-Unis d'Amérique,vin de Porto Rico,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,Flandre et autres états de l'Empereur,vin de Portugal,muids,,,,
Imports,,Portugal,vin de Portugal,muids,,,,
Imports,Rouen,Portugal,vin de Portugal,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,,????,vin de Provence,muids,,,,
Exports,,Angleterre,vin de Provence,muids,,,,
Exports,,Divers,vin de Provence,muids,,,,
Exports,,Hollande,vin de Provence,muids,,,,
Exports,,Italie,vin de Provence,muids,,,,
Exports,,Levant et Barbarie,vin de Provence,muids,,,,
Exports,,Nord,vin de Provence,muids,,,,
Exports,,États-Unis d'Amérique,vin de Provence,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Exports,Rouen,Outre-mers,vin de Provence,muids,,,,
Imports,,Italie,vin de Provence,muids,,,,
Imports,Lorient,France,vin de Provence,muids,,,,
Imports,Saint-Malo,France,vin de Provence,muids,,,,
Exports,,Europe,vin de Périgord,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,,Nord,vin de Rhin,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
Imports,Rouen,Hollande,vin de Rhin en cercles,muids,muids,litres,268.22,"Doursther page 371 : 1 muid de liquide = 268,22 L"
