numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
504,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,caffé de levant,Italie,8 982,5 988,livres,1.5,0,
505,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cumin,Italie,111 022,653 075,livres,0.17,-0.750000000014552,en pourcentage
506,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cacao,Italie,49 204,35 146,livres,1.4,-0.400000000001455,arrondi
507,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cantarides,Italie,3 720,930,livres,4,0,
508,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,carubi,Italie,2,50,livres,0.05,-0.5,arrondi
509,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,colloquinte,Italie,780,520,livres,1.5,0,
510,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cochenille,Italie,27 240,1 362,livres,20,0,
511,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,couperose verte,Italie,2 617,34 900,livres,0.075,-0.500000000000455,en pourcentage
512,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,corail brut,Italie,5 359,3 573,livres,1.5,-0.5,en pourcentage
513,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cire d'Espagne,Italie,200,50,livres,4,0,
514,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cire blanche,Italie,975,650,livres,1.5,0,
515,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cire jaune,Italie,175,153,livres,1.15,-0.950000000000017,arrondi
516,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,chandelle,Italie,15 016,33 369,livres,0.45,-0.0500000000010914,arrondi
517,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,colle forte,Italie,600,1 500,livres,0.4,0,
518,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,colle à papier,Italie,705,11 750,livres,0.06,0,en quintal
519,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cheveux,Italie,8 775,351,livres,25,0,
520,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,crin de cheval,Italie,348,580,livres,0.6,0,
521,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,concons de vers à soye,Italie,1 285,857,livres,1.5,-0.5,arrondi
522,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,chanvre peigné,Italie,185,464,livres,0.4,-0.600000000000023,arrondi
523,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,chanvre cru,Italie,220 558,1 225 325,livres,0.18,-0.5,en pourcentage
524,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cotton filé,Italie,491 132,446 484,livres,1.1,-0.400000000023283,arrondi
525,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cotton en laine,Italie,132,300,livres,0.44,0,en quintal
526,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,cotton souffré,Italie,80,100,livres,0.8,0,
527,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,14,capots,Italie,5 650,565,pièces,10,0,
528,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cadisson,Italie,60,2,pièces,30,0,
529,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couvertures de laine,Italie,2 412,201,pièces,12,0,
530,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couvertures de coton,Italie,20 970,4 194,pièces,5,0,
531,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couvertures de coton,Italie,52,26,livres,2,0,
532,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couvertures fil et coton,Italie,12 652,5 061,livres,2.5,-0.5,arrondi
533,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,corcets de demitte,Italie,240,200,pièces,1.2,0,
534,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,ceintures de soye,Italie,240,12,pièces,20,0,
535,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,ceintures de laine,Italie,1 400,560,douzaines,2.5,0,
536,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,ceintures de cotton,Italie,9 530,953,pièces,10,0,
537,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cordonnet de fil,Italie,750,300,livres,2.5,0,
538,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cordes à violons,Italie,20 250,810,livres,25,0,
539,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cordages de chanvre,Italie,1 995,6 650,livres,0.3,0,en pourcentage
540,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cordages d'esparts,Italie,184,23,douzaine,8,0,
541,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,carrouges,Italie,3 192,53 200,livres,0.06,0,en quintal
542,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cartes à jouer,Italie,720,40,grosses,18,0,
543,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuirs de bœuf tannés,Italie,292,487,livres,0.6,-0.200000000000045,arrondi
544,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuirs de beuf en poil,Italie,1 386,99,livres,14,0,
545,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuirs de vache en poil,Italie,420,42,livres,10,0,
546,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuirs de vache de russie,Italie,1 755,1 755,livres,1,0,
547,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cordouan,Italie,1 080,360,pièces,3,0,
548,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cordouan,Italie,375,250,livres,1.5,0,
549,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,chapeaux de paille,Italie,360,720,pièces,0.5,0,
550,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cristal,Italie,800,400,livres,2,0,
551,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couteaux communs,Italie,36 090,1 203,grosses,30,0,
552,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couteaux communs,Italie,4 610,2 305,livres,2,0,
553,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,clous dorés,Italie,900,300,livres,3,0,
554,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,clous de fer,Italie,17 232,86 160,livres,0.2,0,
555,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuivre ouvré,Italie,6 080,3 800,livres,1.6,0,
556,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuivre tangoul,Italie,1 530,1 700,livres,0.9,0,
557,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cuivre vieux,Italie,4 572,5 716,livres,0.8,-0.800000000000182,arrondi
558,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cloche de bronze,Italie,100,1,pièces,100,0,
559,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cardes à carder,Italie,1 500,3 750,livres,0.4,0,
560,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cornes de mouton,Italie,1 275,51 010,paires,0.025,-0.25,arrondi
561,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,corbeilles d'ozier,Italie,5 127,20 508,pièces,0.25,0,
562,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couffins de palme,Italie,100,804,pièces,0.125,-0.5,arrondi
563,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,couffes à boulanger,Italie,7 340,4 404,pièces,1.6666666666,2.9359944164753E-07,
564,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cercles à tonneaux,Italie,460,307,faix,1.5,-0.5,arrondi
565,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cercles à tonneaux,Italie,607,405,rodes,1.5,-0.5,arrondi
566,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cercles à tonneaux,Italie,48 156,2 407 820,pièces,0.02,-0.400000000008731,en pourcentage
567,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cercles à tonneaux,Italie,3 887,97 175,livres,0.04,0,en pourcentage
568,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cercles à barrils,Italie,160,8 000,pièces,0.02,0,
569,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,cercles à barrils,Italie,2,1,livres,2,0,
570,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,carreaux de marbre,Italie,1 142,2 284,pièces,0.5,0,
571,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,charbon de terre,Italie,225,75,mesures,3,0,
572,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,15,charbon de terre,Italie,350,35 000,livres,0.01,0,
573,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,cendre,Italie,87 642,973 800,livres,0.09,0,en pourcentage
574,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,colombine,Italie,464,11 600,livres,0.04,0,en pourcentage
575,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,dattes,Italie,2 045,10 225,livres,0.2,0,en quintal
576,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,drogueries,Italie,3 074,3 074,livres,1,0,
577,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,dorure fine,Italie,15 000,150,livres,100,0,
578,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,dentelle,Italie,150,5,pièces,30,0,
579,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,damasquette,Italie,6 496,928,aulnes,7,0,
580,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,demitte,Italie,4 668,1 167,pièces,4,0,
581,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,drapeaux vieux,Italie,1 800,20 000,livres,0.09,0,en pourcentage
582,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,douelles à tonneaux,Italie,1 390,139,canelles,10,0,
583,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,douelles à tonneaux,Italie,940,470,pièces,2,0,
584,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,douelles à tonneaux,Italie,36,6,rodes,6,0,
585,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,douelles à tonneaux,Italie,85 170,14 195,tonneaux,6,0,
586,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,douelles à tonneaux,Italie,8 506,170 125,livres,0.05,-0.25,en quintal
587,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,eau de vie,Italie,3 000,15 000,livres,0.2,0,
588,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,eau de fleur d'orange,Italie,28,96,bouteilles,0.3,-0.800000000000004,arrondi
589,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,eau de fleur d'orange,Italie,6 337,12 675,livres,0.5,-0.5,arrondi
590,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,eau de senteur,Italie,15,50,livres,0.3,0,
591,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,esprit de bergamotte,Italie,2,1.5,livres,1.5,-0.25,arrondi
592,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,essence de limon,Italie,1 718,1 375,livres,1.25,-0.75,arrondi
593,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,essence de citron,Italie,291,233,livres,1.25,-0.25,arrondi
594,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,etoffe de soye,Italie,7 500,30,pièces,250,0,
595,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,etoffe de soye,Italie,606 200,15 155,livres,40,0,
596,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,etoffe de filozelle,Italie,2 400,120,livres,20,0,
597,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,escamitte,Italie,14 940,4 980,balles,3,0,83 balles à 60 pièces par balle.
598,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,escamitte,Italie,150,50,pièces,3,0,
599,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,etoupes de soye,Italie,2 625,1 750,livres,1.5,0,
600,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,eponges,Italie,2 242,2 242,livres,1,0,
601,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,escayolles,Italie,7 098,88 725,livres,0.08,0,en quintal
602,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,epées d'argent,Italie,1 200,1,en valeur,1 200,0,marchandises en estimations
603,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,etain en bloc,Italie,212 162,192 875,livres,1.1,-0.500000000029104,arrondi
604,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,egoutoirs,Italie,450,75,douzaine,6,0,
605,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,espars,Italie,3 150,63,milliers,50,0,
606,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,farine,Italie,24,300,livres,0.08,0,en quintal
607,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,feves,Italie,39 345,2 623,charges,15,0,
608,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,fruit sec,Italie,855,5 700,livres,0.15,0,en quintal
609,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,fruit verd,Italie,8 300,83 000,livres,0.1,0,en quintal
610,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,figues,Italie,660,6 600,livres,0.1,0,
611,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,fromage,Italie,39 857,199 285,livres,0.2,0,
612,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,folicule de sené,Italie,1 749,583,livres,3,0,
613,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,fleurs artificielles,Italie,107 500,2 150,livres,50,0,
614,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,16,fleurs artificielles,Italie,220,1,en valeur,220,0,
615,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fil coudre,Italie,14 760,7 380,livres,2,0,
616,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fil de piemont,Italie,13 995,9 330,livres,1.5,0,
617,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fil de bourgogne,Italie,600,1 000,livres,0.6,0,
618,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fil de corailleur,Italie,23 000,11 500,livres,2,0,
619,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fil crû,Italie,1 305,870,livres,1.5,0,
620,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fil à voile,Italie,356,475,livres,0.75,-0.25,arrondi
621,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,filets à pescher,Italie,15 480,516,pièces,30,0,
622,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,filets à pescher,Italie,56,75,livres,0.75,-0.25,arrondi
623,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,filets de palme,Italie,330,2 200,livres,0.15,0,en quintal
624,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,flaquons de verre,Italie,8,1,en valeur,8.5,0,marchandises en estimations (pas de quantité)
625,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fayence,Italie,3 875,7 750,livres,0.5,0,
626,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fer ouvré,Italie,677,3 385,livres,0.2,0,
627,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fer en cercles,Italie,2 230,11 150,livres,0.2,0,
628,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fer en barres,Italie,54 696,437 575,livres,0.125,-0.875,en pourcentage
629,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,figures de marbre,Italie,1 500,30,pièces,50,0,
630,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,fourneaux de platre,Italie,30,40,pièces,0.75,0,
631,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,graisse de boucherie,Italie,1 732,4 950,livres,0.35,-0.500000000000227,arrondi
632,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,grignons,Italie,4 680,156 000,livres,0.03,0,en quintal
633,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1740.csv,Local,1740,Import,Marseille,17,graine de ris,Italie,2 066,13 775,livres,0.15,-0.25,en quintal
